date,price,open,high,low,change %,vol,perc_chg
2024-10-03,"1,173.02","1,186.01","1,186.01","1,168.16",-1.26%,,
2024-10-04,"1,179.34","1,170.66","1,180.69","1,169.59",0.54%,,
2024-10-07,"1,183.78","1,174.51","1,186.69","1,174.05",0.38%,,
2024-10-08,"1,156.23","1,183.05","1,183.61","1,149.15",-2.33%,,
2024-10-09,"1,148.27","1,159.10","1,165.95","1,145.52",-0.69%,,
2024-10-10,"1,156.96","1,147.95","1,164.21","1,147.45",0.76%,,
2024-10-11,"1,159.56","1,157.35","1,162.42","1,157.11",0.22%,,
2024-10-14,"1,160.06","1,160.12","1,164.20","1,151.16",0.04%,,
2024-10-15,"1,149.73","1,160.08","1,162.16","1,148.33",-0.89%,,
2024-10-16,"1,144.04","1,148.06","1,150.71","1,140.43",-0.49%,,
2024-10-17,"1,135.13","1,144.19","1,151.51","1,134.64",-0.78%,,
2024-10-18,"1,155.12","1,136.08","1,157.01","1,135.25",1.76%,,
2024-10-21,"1,148.42","1,154.64","1,158.42","1,146.37",-0.58%,,
2024-10-22,"1,142.19","1,147.63","1,147.63","1,141.32",-0.54%,,
2024-10-23,"1,141.81","1,142.33","1,149.11","1,138.48",-0.03%,,
2024-10-24,"1,134.52","1,143.17","1,143.40","1,133.66",-0.64%,,
2024-10-25,"1,134.88","1,136.04","1,140.09","1,133.47",0.03%,,
2024-10-28,"1,137.94","1,135.32","1,138.83","1,132.72",0.27%,,
2024-10-29,"1,136.47","1,138.51","1,140.15","1,130.75",-0.13%,,
2024-10-30,"1,126.51","1,136.09","1,137.55","1,126.51",-0.88%,,
2024-10-31,"1,119.52","1,127.68","1,129.43","1,119.52",-0.62%,,
2024-11-01,"1,122.28","1,120.73","1,125.86","1,113.92",0.25%,,
2024-11-04,"1,129.82","1,122.23","1,130.71","1,122.23",0.67%,,
2024-11-05,"1,139.11","1,129.05","1,140.49","1,123.85",0.82%,,
2024-11-06,"1,131.87","1,140.94","1,141.92","1,126.69",-0.64%,,
2024-11-07,"1,140.54","1,130.44","1,143.86","1,127.58",0.77%,,
2024-11-08,"1,135.65","1,143.59","1,150.79","1,131.96",-0.43%,,
2024-11-11,"1,125.89","1,133.58","1,133.58","1,121.74",-0.86%,,
2024-11-12,"1,103.19","1,124.87","1,124.95","1,101.88",-2.02%,,
2024-11-13,"1,093.70","1,102.84","1,103.05","1,093.10",-0.86%,,
2024-11-14,"1,084.41","1,093.16","1,094.61","1,082.83",-0.85%,,
2024-11-15,"1,085.00","1,084.54","1,089.86","1,082.92",0.05%,,
2024-11-18,"1,089.72","1,086.47","1,092.91","1,085.88",0.44%,,
2024-11-19,"1,094.94","1,090.58","1,098.66","1,090.44",0.48%,,
2024-11-20,"1,093.85","1,095.64","1,097.04","1,092.32",-0.10%,,
2024-11-21,"1,085.49","1,093.09","1,093.71","1,084.43",-0.76%,,
2024-11-22,"1,087.27","1,085.34","1,091.18","1,084.11",0.16%,,
2024-11-25,"1,092.20","1,088.38","1,096.03","1,088.38",0.45%,,
2024-11-26,"1,086.93","1,091.88","1,092.83","1,085.96",-0.48%,,
2024-11-27,"1,087.58","1,087.57","1,091.46","1,083.14",0.06%,,
2024-11-28,"1,079.65","1,088.17","1,088.63","1,079.12",-0.73%,,
2024-11-29,"1,078.57","1,079.42","1,084.86","1,074.47",-0.10%,,
2024-12-02,"1,086.39","1,078.41","1,086.81","1,077.51",0.73%,,
2024-12-03,"1,097.52","1,086.87","1,097.94","1,086.87",1.02%,,
2024-12-04,"1,100.49","1,095.49","1,100.86","1,093.47",0.27%,,
2024-12-05,"1,102.29","1,100.56","1,102.79","1,096.24",0.16%,,
2024-12-06,"1,105.08","1,102.88","1,107.63","1,099.19",0.25%,,
2024-12-09,"1,114.04","1,103.74","1,115.57","1,098.54",0.81%,,
2024-12-10,"1,111.71","1,115.50","1,126.39","1,110.52",-0.21%,,
2024-12-11,"1,108.43","1,111.03","1,113.62","1,106.30",-0.30%,,
2024-12-12,"1,112.94","1,109.59","1,118.92","1,109.38",0.41%,,
2024-12-13,"1,107.01","1,113.23","1,113.40","1,104.54",-0.53%,,
2024-12-16,"1,103.21","1,107.10","1,110.19","1,102.40",-0.34%,,
2024-12-17,"1,093.20","1,103.28","1,104.14","1,092.86",-0.91%,,
2024-12-18,"1,095.31","1,094.64","1,100.45","1,090.73",0.19%,,
2024-12-19,"1,081.76","1,089.08","1,089.61","1,077.76",-1.24%,,
2024-12-20,"1,072.25","1,082.24","1,082.28","1,071.17",-0.88%,,
2024-12-23,"1,081.95","1,074.03","1,085.46","1,074.03",0.90%,,
2024-12-24,"1,084.99","1,082.58","1,087.34","1,081.92",0.28%,,
2024-12-25,"1,085.86","1,086.35","1,086.61","1,084.87",0.08%,,
2024-12-26,"1,084.69","1,085.58","1,086.53","1,083.86",-0.11%,,
2024-12-27,"1,082.87","1,084.22","1,086.68","1,080.17",-0.17%,,
2024-12-30,"1,078.40","1,081.90","1,085.01","1,077.98",-0.41%,,
2024-12-31,"1,075.48","1,076.78","1,078.56","1,073.69",-0.27%,,
2025-01-01,"1,076.52","1,074.64","1,076.52","1,073.83",0.10%,,
2025-01-02,"1,071.00","1,075.26","1,076.11","1,066.93",-0.51%,,
2025-01-03,"1,073.21","1,070.49","1,079.18","1,070.49",0.21%,,
2025-01-06,"1,078.89","1,072.79","1,082.08","1,072.07",0.53%,,
2025-01-07,"1,080.07","1,081.32","1,086.49","1,077.04",0.11%,,
2025-01-08,"1,070.79","1,079.14","1,080.63","1,069.54",-0.86%,,
2025-01-09,"1,066.47","1,070.66","1,073.57","1,065.56",-0.40%,,
2025-01-10,"1,057.10","1,067.16","1,069.55","1,055.31",-0.88%,,
2025-01-13,"1,039.11","1,054.79","1,055.79","1,038.44",-1.70%,,
2025-01-14,"1,053.05","1,040.66","1,054.64","1,040.47",1.34%,,
2025-01-15,"1,055.80","1,054.18","1,057.44","1,050.92",0.26%,,
2025-01-16,"1,066.67","1,057.62","1,069.50","1,057.62",1.03%,,
2025-01-17,"1,070.12","1,066.03","1,071.80","1,062.82",0.32%,,
2025-01-20,"1,080.50","1,070.45","1,084.46","1,070.12",0.97%,,
2025-01-21,"1,081.11","1,083.79","1,087.91","1,080.04",0.06%,,
2025-01-22,"1,082.34","1,082.83","1,086.44","1,078.03",0.11%,,
2025-01-23,"1,081.34","1,082.55","1,085.44","1,080.27",-0.09%,,
2025-01-24,"1,090.02","1,082.66","1,091.62","1,082.34",0.80%,,
2025-01-27,"1,087.54","1,089.34","1,092.83","1,085.33",-0.23%,,
2025-01-28,"1,089.13","1,084.79","1,089.13","1,083.37",0.15%,,
2025-01-29,"1,092.31","1,087.64","1,092.31","1,087.47",0.29%,,
2025-01-30,"1,095.75","1,090.85","1,095.75","1,090.47",0.31%,,
2025-01-31,"1,093.37","1,092.68","1,095.04","1,090.08",-0.22%,,
2025-02-03,"1,073.72","1,087.51","1,087.51","1,067.44",-1.80%,,
2025-02-04,"1,092.93","1,076.00","1,095.79","1,076.00",1.79%,,
2025-02-05,"1,095.79","1,094.94","1,101.25","1,093.08",0.26%,,
2025-02-06,"1,102.25","1,096.53","1,102.97","1,094.72",0.59%,,
2025-02-07,"1,108.48","1,102.76","1,109.87","1,100.05",0.57%,,
2025-02-10,"1,108.46","1,105.82","1,109.31","1,103.14",0.00%,,
2025-02-11,"1,104.63","1,108.35","1,112.73","1,102.96",-0.35%,,
2025-02-12,"1,111.01","1,104.51","1,112.07","1,103.88",0.58%,,
2025-02-13,"1,113.25","1,111.07","1,124.98","1,110.36",0.20%,,
2025-02-14,"1,125.23","1,115.74","1,126.97","1,112.91",1.08%,,
2025-02-17,"1,130.61","1,126.80","1,137.43","1,125.76",0.48%,,
2025-02-18,"1,138.92","1,130.59","1,140.26","1,129.12",0.74%,,
2025-02-19,"1,136.87","1,139.88","1,141.46","1,134.84",-0.18%,,
2025-02-20,"1,132.45","1,136.38","1,136.67","1,126.57",-0.39%,,
2025-02-21,"1,147.30","1,133.98","1,148.90","1,132.72",1.31%,,
2025-02-24,"1,135.74","1,146.09","1,146.64","1,135.19",-1.01%,,
2025-02-25,"1,122.38","1,134.97","1,134.97","1,120.61",-1.18%,,
2025-02-26,"1,135.41","1,122.65","1,138.14","1,121.68",1.16%,,
2025-02-27,"1,124.03","1,135.35","1,138.37","1,121.93",-1.00%,,
2025-02-28,"1,097.25","1,121.38","1,121.38","1,095.64",-2.38%,,
2025-03-03,"1,097.37","1,091.76","1,101.42","1,091.45",0.01%,,
2025-03-04,"1,093.00","1,097.24","1,098.24","1,086.85",-0.40%,,
2025-03-05,"1,115.55","1,095.54","1,117.33","1,095.52",2.06%,,
2025-03-06,"1,131.26","1,117.54","1,132.23","1,117.54",1.41%,,
2025-03-07,"1,128.55","1,130.53","1,134.52","1,124.34",-0.24%,,
2025-03-10,"1,113.06","1,127.36","1,128.69","1,110.93",-1.37%,,
2025-03-11,"1,109.16","1,110.78","1,110.78","1,096.38",-0.35%,,
2025-03-12,"1,111.13","1,110.45","1,116.16","1,105.26",0.18%,,
2025-03-13,"1,106.07","1,111.74","1,115.64","1,101.37",-0.46%,,
2025-03-14,"1,119.61","1,106.21","1,120.21","1,104.60",1.22%,,
2025-03-17,"1,131.44","1,120.80","1,132.68","1,120.80",1.06%,,
2025-03-18,"1,145.17","1,132.34","1,146.42","1,132.34",1.21%,,
2025-03-19,"1,143.29","1,145.34","1,146.82","1,140.94",-0.16%,,
2025-03-20,"1,140.69","1,143.56","1,148.09","1,137.88",-0.23%,,
2025-03-21,"1,131.38","1,140.39","1,140.63","1,129.74",-0.82%,,
2025-03-24,"1,136.01","1,130.51","1,137.72","1,128.20",0.41%,,
2025-03-25,"1,129.41","1,136.38","1,139.03","1,128.14",-0.58%,,
2025-03-26,"1,131.54","1,130.26","1,135.27","1,130.00",0.19%,,
2025-03-27,"1,130.54","1,131.06","1,132.52","1,124.27",-0.09%,,
2025-03-28,"1,120.72","1,130.43","1,130.43","1,119.49",-0.87%,,
2025-03-31,"1,101.40","1,119.13","1,119.13","1,100.37",-1.72%,,
2025-04-01,"1,110.66","1,102.01","1,114.68","1,102.01",0.84%,,
2025-04-02,"1,111.68","1,110.45","1,113.44","1,107.85",0.09%,,
2025-04-03,"1,102.78","1,108.55","1,110.47","1,101.12",-0.80%,,
2025-04-04,"1,087.59","1,103.43","1,107.34","1,082.60",-1.38%,,
2025-04-07,"1,001.49","1,077.25","1,077.25",996.05,-7.92%,,
2025-04-08,"1,002.60","1,002.58","1,008.51",993.08,0.11%,,
2025-04-09,993.45,"1,000.19","1,001.59",982.57,-0.91%,,
2025-04-10,"1,028.86","1,002.38","1,035.39","1,002.38",3.56%,,
2025-04-11,"1,045.20","1,030.63","1,050.10","1,024.47",1.59%,,
2025-04-14,"1,060.22","1,049.59","1,061.83","1,049.59",1.44%,,
2025-04-15,"1,070.26","1,060.95","1,071.18","1,060.27",0.95%,,
2025-04-16,"1,059.10","1,069.29","1,069.31","1,054.83",-1.04%,,
2025-04-17,"1,067.07","1,061.12","1,068.18","1,058.04",0.75%,,
2025-04-18,"1,068.59","1,067.73","1,069.66","1,067.32",0.14%,,
2025-04-21,"1,071.95","1,069.13","1,072.65","1,066.75",0.31%,,
2025-04-22,"1,073.79","1,071.40","1,073.99","1,067.06",0.17%,,
2025-04-23,"1,096.05","1,073.54","1,097.24","1,073.50",2.07%,,
2025-04-24,"1,092.98","1,095.04","1,095.69","1,087.74",-0.28%,,
2025-04-25,"1,097.10","1,093.93","1,105.18","1,093.67",0.38%,,
2025-04-28,"1,102.57","1,096.92","1,103.55","1,095.91",0.50%,,
2025-04-29,"1,105.99","1,103.30","1,109.32","1,102.38",0.31%,,
2025-04-30,"1,112.84","1,106.63","1,113.77","1,103.94",0.62%,,
2025-05-01,"1,111.97","1,110.61","1,111.97","1,109.43",-0.08%,,
2025-05-02,"1,133.27","1,109.82","1,138.44","1,108.72",1.92%,,
2025-05-05,"1,139.59","1,135.97","1,150.86","1,135.97",0.56%,,
2025-05-06,"1,137.42","1,144.33","1,145.07","1,137.05",-0.19%,,
2025-05-07,"1,137.41","1,141.96","1,146.89","1,135.42",0.00%,,
2025-05-08,"1,133.58","1,136.25","1,144.35","1,131.01",-0.34%,,
2025-05-09,"1,138.40","1,133.60","1,140.52","1,131.73",0.43%,,
2025-05-12,"1,161.85","1,140.16","1,163.86","1,140.06",2.06%,,
2025-05-13,"1,156.82","1,160.56","1,167.40","1,152.86",-0.43%,,
2025-05-14,"1,173.65","1,157.97","1,177.06","1,157.97",1.45%,,
2025-05-15,"1,173.53","1,173.19","1,176.16","1,168.28",-0.01%,,
2025-05-16,"1,172.38","1,173.32","1,173.95","1,168.79",-0.10%,,
2025-05-19,"1,166.64","1,171.17","1,171.17","1,163.24",-0.49%,,
2025-05-20,"1,167.46","1,167.90","1,172.10","1,166.75",0.07%,,
2025-05-21,"1,174.56","1,168.31","1,179.38","1,168.31",0.61%,,
2025-05-22,"1,165.38","1,175.85","1,175.86","1,163.42",-0.78%,,
2025-05-23,"1,170.98","1,164.66","1,172.65","1,164.54",0.48%,,
2025-05-26,"1,170.13","1,171.72","1,173.51","1,167.84",-0.07%,,
2025-05-27,"1,164.10","1,169.13","1,170.18","1,162.79",-0.52%,,
2025-05-28,"1,163.84","1,163.52","1,170.21","1,162.19",-0.02%,,
2025-05-29,"1,170.16","1,163.89","1,172.87","1,163.28",0.54%,,
2025-05-30,"1,157.34","1,171.27","1,171.92","1,157.34",-1.10%,,
2025-06-02,"1,153.77","1,157.22","1,158.62","1,143.90",-0.31%,,
2025-06-03,"1,158.13","1,156.27","1,160.68","1,155.85",0.38%,,
2025-06-04,"1,172.45","1,158.19","1,174.04","1,158.19",1.24%,,
2025-06-05,"1,182.68","1,173.57","1,184.19","1,173.57",0.87%,,
2025-06-06,"1,182.93","1,182.24","1,183.29","1,179.29",0.02%,,
2025-06-09,"1,193.78","1,183.74","1,194.86","1,183.74",0.92%,,
2025-06-10,"1,201.13","1,194.73","1,202.50","1,193.77",0.62%,,
2025-06-11,"1,208.98","1,201.41","1,210.86","1,201.41",0.65%,,
2025-06-12,"1,202.74","1,210.33","1,211.57","1,202.50",-0.52%,,
2025-06-13,"1,190.03","1,204.13","1,204.88","1,188.94",-1.06%,,
2025-06-16,"1,198.18","1,190.10","1,201.61","1,185.64",0.68%,,
2025-06-17,"1,196.96","1,200.20","1,206.03","1,192.83",-0.10%,,
2025-06-18,"1,193.45","1,193.01","1,196.82","1,191.26",-0.29%,,
2025-06-19,"1,177.31","1,192.85","1,193.64","1,176.12",-1.35%,,
2025-06-20,"1,189.85","1,178.16","1,191.13","1,178.16",1.07%,,
2025-06-23,"1,182.25","1,187.90","1,187.90","1,174.50",-0.64%,,
2025-06-24,"1,211.84","1,186.01","1,213.12","1,186.01",2.50%,,
2025-06-25,"1,220.72","1,213.71","1,223.78","1,211.78",0.73%,,
2025-06-26,"1,226.95","1,222.37","1,227.68","1,216.83",0.51%,,
2025-06-27,"1,228.53","1,227.22","1,230.70","1,225.34",0.13%,,
2025-06-30,"1,222.78","1,227.76","1,228.99","1,220.29",-0.47%,,
2025-07-01,"1,229.25","1,223.97","1,231.79","1,223.97",0.53%,,
2025-07-02,"1,230.24","1,228.06","1,231.45","1,224.02",0.08%,,
2025-07-03,"1,236.97","1,231.45","1,237.16","1,230.27",0.55%,,
2025-07-04,"1,231.63","1,235.54","1,236.25","1,228.29",-0.43%,,
2025-07-07,"1,226.19","1,230.74","1,231.20","1,223.90",-0.44%,,
2025-07-08,"1,231.54","1,225.28","1,232.20","1,224.46",0.44%,,
2025-07-09,"1,227.87","1,230.85","1,231.04","1,225.47",-0.30%,,
2025-07-10,"1,231.26","1,226.40","1,233.08","1,226.25",0.28%,,
2025-07-11,"1,229.13","1,230.98","1,237.71","1,228.28",-0.17%,,
2025-07-14,"1,228.59","1,228.77","1,229.77","1,226.41",-0.04%,,
2025-07-15,"1,240.45","1,227.21","1,241.38","1,226.30",0.97%,,
2025-07-16,"1,239.53","1,238.35","1,244.66","1,235.54",-0.07%,,
2025-07-17,"1,241.25","1,240.26","1,241.80","1,235.82",0.14%,,
2025-07-18,"1,249.38","1,241.72","1,251.50","1,241.51",0.65%,,
2025-07-21,"1,253.46","1,248.05","1,255.65","1,246.22",0.33%,,
2025-07-22,"1,248.05","1,255.04","1,256.11","1,246.39",-0.43%,,
2025-07-23,"1,265.16","1,249.85","1,267.40","1,248.94",1.37%,,
2025-07-24,"1,267.29","1,267.55","1,271.97","1,266.18",0.17%,,
2025-07-25,"1,257.78","1,266.15","1,267.44","1,256.17",-0.75%,,
2025-07-28,"1,255.44","1,258.23","1,262.13","1,252.45",-0.19%,,
2025-07-29,"1,252.31","1,252.63","1,252.98","1,244.69",-0.25%,,
2025-07-30,"1,252.47","1,252.21","1,257.88","1,248.64",0.01%,,
2025-07-31,"1,243.23","1,249.82","1,250.89","1,240.24",-0.74%,,
2025-08-01,"1,226.18","1,241.50","1,241.50","1,225.17",-1.37%,,
2025-08-04,"1,237.05","1,229.83","1,238.38","1,227.34",0.89%,,
2025-08-05,"1,246.10","1,238.24","1,247.39","1,238.24",0.73%,,
2025-08-06,"1,244.43","1,245.91","1,246.21","1,240.88",-0.13%,,
2025-08-07,"1,260.46","1,245.70","1,261.01","1,245.42",1.29%,,
2025-08-08,"1,253.79","1,260.60","1,262.79","1,252.84",-0.53%,,
2025-08-11,"1,255.65","1,254.11","1,257.95","1,251.69",0.15%,,
2025-08-12,"1,257.27","1,255.00","1,259.86","1,253.50",0.13%,,
2025-08-13,"1,276.97","1,260.17","1,278.36","1,259.81",1.57%,,
2025-08-14,"1,271.97","1,277.25","1,279.54","1,269.41",-0.39%,,
2025-08-15,"1,272.43","1,269.99","1,272.48","1,265.27",0.04%,,
2025-08-18,"1,273.09","1,271.37","1,280.56","1,268.60",0.05%,,
2025-08-19,"1,270.73","1,273.13","1,273.87","1,268.49",-0.19%,,
2025-08-20,"1,259.88","1,268.90","1,268.90","1,254.51",-0.85%,,
2025-08-21,"1,261.74","1,260.71","1,265.07","1,259.43",0.15%,,
2025-08-22,"1,266.55","1,262.19","1,271.09","1,260.83",0.38%,,
2025-08-25,"1,285.46","1,269.92","1,287.50","1,269.54",1.49%,,
2025-08-26,"1,274.21","1,283.87","1,284.20","1,273.68",-0.88%,,
2025-08-27,"1,269.11","1,274.29","1,277.78","1,266.84",-0.40%,,
2025-08-28,"1,261.26","1,269.87","1,271.23","1,260.14",-0.62%,,
2025-08-29,"1,258.44","1,262.87","1,267.41","1,257.79",-0.22%,,
2025-09-01,"1,266.58","1,258.48","1,267.62","1,256.37",0.65%,,
2025-09-02,"1,265.44","1,266.94","1,270.61","1,261.57",-0.09%,,
2025-09-03,"1,267.00","1,264.46","1,269.44","1,262.68",0.12%,,
2025-09-04,"1,261.56","1,266.79","1,272.22","1,260.24",-0.43%,,
2025-09-05,"1,276.05","1,261.68","1,279.74","1,261.68",1.15%,,
2025-09-08,"1,282.20","1,276.85","1,285.87","1,276.25",0.48%,,
2025-09-09,"1,295.38","1,285.14","1,296.49","1,284.73",1.03%,,
2025-09-10,"1,307.49","1,294.77","1,309.55","1,294.73",0.93%,,
2025-09-11,"1,310.08","1,307.21","1,311.70","1,305.52",0.20%,,
2025-09-12,"1,325.73","1,311.58","1,326.22","1,311.58",1.19%,,
2025-09-15,"1,328.79","1,325.88","1,330.00","1,323.12",0.23%,,
2025-09-16,"1,339.91","1,329.66","1,340.85","1,329.66",0.84%,,
2025-09-17,"1,347.85","1,340.03","1,351.34","1,336.96",0.59%,,
2025-09-18,"1,345.83","1,347.60","1,350.80","1,340.92",-0.15%,,
2025-09-19,"1,340.91","1,344.67","1,345.45","1,337.57",-0.37%,,
2025-09-22,"1,343.73","1,341.03","1,344.60","1,340.17",0.21%,,
2025-09-23,"1,346.55","1,345.61","1,348.92","1,341.46",0.21%,,
2025-09-24,"1,351.91","1,346.24","1,353.52","1,341.83",0.40%,,
2025-09-25,"1,343.82","1,349.39","1,353.72","1,340.35",-0.60%,,
2025-09-26,"1,325.58","1,340.70","1,340.70","1,324.20",-1.36%,,
2025-09-29,"1,339.71","1,326.81","1,341.54","1,326.81",1.07%,,
2025-09-30,"1,346.05","1,340.49","1,347.49","1,339.77",0.47%,,
2025-10-01,"1,352.73","1,346.28","1,355.18","1,346.15",0.50%,,
2025-10-02,"1,367.71","1,352.75","1,372.28","1,352.75",1.11%,,
2025-10-03,"1,373.89","1,366.77","1,373.89","1,365.10",0.45%,,
2025-10-06,"1,372.25","1,371.55","1,372.25","1,366.94",-0.12%,,
2025-10-07,"1,375.23","1,372.98","1,378.38","1,372.43",0.22%,,
2025-10-08,"1,372.04","1,368.46","1,372.04","1,361.45",-0.23%,,
2025-10-09,"1,375.90","1,373.93","1,378.28","1,370.89",0.28%,,
2025-10-10,"1,365.67","1,373.72","1,378.27","1,362.09",-0.74%,,
2025-10-13,"1,353.31","1,361.07","1,361.07","1,337.48",-0.91%,,
2025-10-14,"1,338.98","1,353.79","1,364.34","1,336.67",-1.06%,,
2025-10-15,"1,365.69","1,340.75","1,365.95","1,340.75",1.99%,,
2025-10-16,"1,378.96","1,366.33","1,379.77","1,366.33",0.97%,,
2025-10-17,"1,361.60","1,377.81","1,378.73","1,359.35",-1.26%,,
2025-10-20,"1,383.26","1,363.25","1,384.51","1,360.79",1.59%,,
2025-10-21,"1,383.64","1,384.56","1,397.62","1,382.48",0.03%,,
2025-10-22,"1,380.07","1,382.61","1,382.87","1,372.12",-0.26%,,
2025-10-23,"1,381.37","1,378.02","1,382.49","1,372.42",0.09%,,
2025-10-24,"1,389.39","1,382.31","1,390.46","1,382.31",0.58%,,
2025-10-27,"1,407.94","1,389.18","1,409.12","1,389.18",1.34%,,
2025-10-28,"1,402.66","1,406.41","1,407.43","1,397.88",-0.38%,,
2025-10-29,"1,416.39","1,405.69","1,417.71","1,404.28",0.98%,,
2025-10-30,"1,411.65","1,415.06","1,424.95","1,409.24",-0.33%,,
2025-10-31,"1,401.55","1,410.49","1,413.75","1,400.01",-0.72%,,
2025-11-03,"1,410.43","1,400.45","1,411.14","1,400.38",0.63%,,
2025-11-04,"1,393.38","1,410.06","1,410.06","1,391.21",-1.21%,,
2025-11-05,"1,382.96","1,391.65","1,391.65","1,363.83",-0.75%,,
2025-11-06,"1,393.77","1,385.55","1,397.45","1,384.86",0.78%,,
2025-11-07,"1,381.63","1,390.75","1,393.96","1,377.09",-0.87%,,
2025-11-10,"1,400.21","1,382.92","1,400.42","1,382.92",1.34%,,
2025-11-11,"1,402.67","1,401.87","1,409.27","1,393.79",0.18%,,
2025-11-12,"1,407.73","1,403.15","1,409.23","1,402.16",0.36%,,
2025-11-13,"1,409.80","1,405.34","1,413.65","1,401.87",0.15%,,
2025-11-14,"1,385.61","1,405.49","1,405.49","1,384.03",-1.72%,,
2025-11-17,"1,387.85","1,390.81","1,395.92","1,384.64",0.16%,,
2025-11-18,"1,361.75","1,385.70","1,385.70","1,361.50",-1.88%,,
2025-11-19,"1,360.31","1,363.97","1,366.44","1,356.64",-0.11%,,
2025-11-20,"1,371.54","1,365.02","1,377.79","1,364.42",0.83%,,
2025-11-21,"1,333.96","1,368.95","1,368.95","1,332.29",-2.74%,,
2025-11-24,"1,342.10","1,336.91","1,347.28","1,336.53",0.61%,,
2025-11-25,"1,353.84","1,342.96","1,357.51","1,342.96",0.87%,,
2025-11-26,"1,371.46","1,356.27","1,372.36","1,355.92",1.30%,,
2025-11-27,"1,370.39","1,372.53","1,379.04","1,370.19",-0.08%,,
2025-11-28,"1,366.92","1,371.02","1,371.02","1,364.33",-0.25%,,
2025-12-01,"1,368.27","1,368.04","1,372.65","1,364.62",0.10%,,
2025-12-02,"1,373.87","1,368.85","1,377.56","1,368.66",0.41%,,
2025-12-03,"1,372.95","1,374.97","1,378.69","1,370.89",-0.07%,,
2025-12-04,"1,376.79","1,372.79","1,377.08","1,367.30",0.28%,,
2025-12-05,"1,385.48","1,375.64","1,389.45","1,374.87",0.63%,,
2025-12-08,"1,386.62","1,384.73","1,389.90","1,383.62",0.08%,,
2025-12-09,"1,378.93","1,385.78","1,385.81","1,376.15",-0.55%,,
2025-12-10,"1,382.51","1,379.22","1,385.64","1,376.93",0.26%,,
2025-12-11,"1,376.73","1,385.16","1,388.73","1,372.32",-0.42%,,
2025-12-12,"1,389.99","1,378.15","1,390.62","1,377.78",0.96%,,
2025-12-15,"1,373.88","1,386.32","1,386.32","1,372.25",-1.16%,,
2025-12-16,"1,352.66","1,373.99","1,374.38","1,352.66",-1.54%,,
2025-12-17,"1,358.97","1,353.92","1,362.37","1,352.99",0.47%,,
2025-12-18,"1,358.18","1,356.09","1,359.47","1,350.90",-0.06%,,
2025-12-19,"1,368.48","1,359.02","1,369.50","1,358.70",0.76%,,
2025-12-22,"1,383.83","1,370.07","1,384.32","1,370.07",1.12%,,
2025-12-23,"1,387.13","1,383.66","1,389.30","1,383.62",0.24%,,
2025-12-24,"1,392.07","1,389.00","1,393.58","1,389.00",0.36%,,
2025-12-25,"1,391.79","1,392.38","1,393.24","1,391.79",-0.02%,,
2025-12-26,"1,397.40","1,392.52","1,399.93","1,392.52",0.40%,,
2025-12-29,"1,401.66","1,397.13","1,408.51","1,397.13",0.30%,,
2025-12-30,"1,402.53","1,401.31","1,405.81","1,399.26",0.06%,,
2025-12-31,"1,404.37","1,403.63","1,405.62","1,401.35",0.13%,,
2026-01-01,"1,405.32","1,405.55","1,406.19","1,405.13",0.07%,,
2026-01-02,"1,429.48","1,407.13","1,430.08","1,406.32",1.72%,,
2026-01-05,"1,451.11","1,429.24","1,451.98","1,429.24",1.51%,,
2026-01-06,"1,467.16","1,450.58","1,468.54","1,445.48",1.11%,,
2026-01-07,"1,462.97","1,469.90","1,471.91","1,458.15",-0.29%,,
2026-01-08,"1,452.70","1,462.34","1,465.57","1,450.28",-0.70%,,
2026-01-09,"1,452.35","1,452.27","1,457.51","1,447.25",-0.02%,,
2026-01-12,"1,466.20","1,455.00","1,467.15","1,453.37",0.95%,,
2026-01-13,"1,472.29","1,467.80","1,477.77","1,466.79",0.42%,,
2026-01-14,"1,479.39","1,471.45","1,482.22","1,470.56",0.48%,,
2026-01-15,"1,478.25","1,480.71","1,482.10","1,471.85",-0.08%,,
2026-01-16,"1,484.97","1,478.37","1,488.99","1,477.73",0.45%,,
2026-01-19,"1,486.61","1,485.04","1,488.91","1,481.58",0.11%,,
2026-01-20,"1,480.63","1,486.81","1,486.95","1,477.41",-0.40%,,
2026-01-21,"1,480.35","1,477.00","1,483.06","1,473.45",-0.02%,,
2026-01-22,"1,495.16","1,483.73","1,497.18","1,483.73",1.00%,,
2026-01-23,"1,501.11","1,497.54","1,507.90","1,496.73",0.40%,,
2026-01-26,"1,509.35","1,507.11","1,512.46","1,504.23",0.55%,,
2026-01-27,"1,528.89","1,508.25","1,534.68","1,504.66",1.29%,,
2026-01-28,"1,556.80","1,537.38","1,556.80","1,537.12",1.83%,,
2026-01-29,"1,554.78","1,558.34","1,561.32","1,544.70",-0.13%,,
2026-01-30,"1,528.09","1,554.36","1,556.74","1,523.46",-1.72%,,
2026-02-02,"1,493.91","1,514.78","1,518.33","1,483.12",-2.24%,,
2026-02-03,"1,536.00","1,503.64","1,536.60","1,503.64",2.82%,,
2026-02-04,"1,532.67","1,534.63","1,538.00","1,528.19",-0.22%,,
2026-02-05,"1,507.53","1,526.97","1,526.97","1,504.99",-1.64%,,
