date,price,open,high,low,vol.,change %,vol,perc_chg
12-08-2016,374.69,372.98,374.69,372.98,,0.51%,,
15-08-2016,376.34,374.48,377.03,374.33,,0.44%,,
16-08-2016,376.97,376.63,378.46,376.42,,0.17%,,
17-08-2016,374.52,376.72,376.99,373.64,,-0.65%,,
18-08-2016,376.92,374.63,377.79,374.5,,0.64%,,
19-08-2016,374.69,376.85,378.1,373.99,,-0.59%,,
22-08-2016,372.87,374.63,374.63,371.57,,-0.49%,,
23-08-2016,374.19,373.05,374.19,372.88,,0.35%,,
24-08-2016,372.01,373.56,373.63,371.44,,-0.58%,,
25-08-2016,372.87,372.1,373.47,371.6,,0.23%,,
26-08-2016,373.47,372.91,374.23,372.31,,0.16%,,
29-08-2016,371.56,372.59,372.59,370.6,,-0.51%,,
30-08-2016,374.0,372.29,374.35,372.29,,0.66%,,
31-08-2016,373.11,373.96,374.03,372.7,,-0.24%,,
01-09-2016,372.56,372.68,373.14,370.7,,-0.15%,,
02-09-2016,374.36,372.94,375.27,372.84,,0.48%,,
05-09-2016,379.69,374.52,380.33,374.52,,1.42%,,
06-09-2016,384.52,379.95,385.82,379.83,,1.27%,,
07-09-2016,385.69,385.9,386.93,385.51,,0.30%,,
08-09-2016,386.61,385.63,386.97,384.56,,0.24%,,
09-09-2016,382.95,385.78,385.78,381.81,,-0.95%,,
12-09-2016,372.94,381.36,381.36,371.81,,-2.61%,,
13-09-2016,372.08,373.51,376.03,370.78,,-0.23%,,
14-09-2016,371.75,371.21,372.07,370.58,,-0.09%,,
15-09-2016,373.37,371.48,373.37,371.24,,0.44%,,
16-09-2016,373.42,373.12,374.16,372.73,,0.01%,,
19-09-2016,378.26,372.96,378.81,372.84,,1.30%,,
20-09-2016,378.15,378.28,378.82,377.42,,-0.03%,,
21-09-2016,380.97,378.54,382.8,377.76,,0.75%,,
22-09-2016,385.25,382.78,386.15,382.78,,1.12%,,
23-09-2016,384.74,385.36,385.68,384.33,,-0.13%,,
26-09-2016,379.83,384.63,384.77,379.54,,-1.28%,,
27-09-2016,383.05,379.68,383.43,378.74,,0.85%,,
28-09-2016,383.38,383.13,383.39,381.91,,0.09%,,
29-09-2016,383.66,383.46,386.0,383.06,,0.07%,,
30-09-2016,379.18,383.26,383.26,378.77,,-1.17%,,
03-10-2016,382.55,379.31,382.69,379.31,,0.89%,,
04-10-2016,384.26,382.52,384.3,382.52,,0.45%,,
05-10-2016,383.96,383.18,383.96,382.31,,-0.08%,,
06-10-2016,385.33,383.99,386.11,383.99,,0.36%,,
07-10-2016,383.42,385.13,385.15,383.02,,-0.50%,,
10-10-2016,383.98,382.88,384.18,382.84,,0.15%,,
11-10-2016,378.97,384.27,384.69,378.25,,-1.30%,,
12-10-2016,377.22,378.05,378.53,376.24,,-0.46%,,
13-10-2016,372.29,376.96,377.05,371.55,,-1.31%,,
14-10-2016,374.38,372.8,374.89,372.59,,0.56%,,
17-10-2016,372.72,373.97,374.27,371.32,,-0.44%,,
18-10-2016,377.96,372.8,378.7,372.72,,1.41%,,
19-10-2016,379.01,378.33,380.05,378.17,,0.28%,,
20-10-2016,379.29,379.32,380.67,378.83,,0.07%,,
21-10-2016,378.04,379.12,379.12,377.25,,-0.33%,,
24-10-2016,381.02,377.83,381.02,377.27,,0.79%,,
25-10-2016,380.87,380.59,381.35,379.71,,-0.04%,,
26-10-2016,377.4,381.01,381.08,376.93,,-0.91%,,
27-10-2016,375.13,377.15,377.28,374.21,,-0.60%,,
28-10-2016,374.03,374.73,374.99,373.08,,-0.29%,,
31-10-2016,373.43,373.82,374.71,372.08,,-0.16%,,
01-11-2016,374.81,373.44,375.94,372.82,,0.37%,,
02-11-2016,369.44,374.31,374.31,369.44,,-1.43%,,
03-11-2016,368.1,369.75,370.26,367.63,,-0.36%,,
04-11-2016,367.22,367.81,368.18,366.82,,-0.24%,,
07-11-2016,369.98,367.32,370.35,367.32,,0.75%,,
08-11-2016,372.71,370.32,373.53,370.19,,0.74%,,
09-11-2016,364.16,373.31,374.63,359.2,,-2.29%,,
10-11-2016,368.05,364.02,370.49,364.02,,1.07%,,
11-11-2016,359.31,366.29,366.57,357.98,,-2.37%,,
14-11-2016,354.18,358.95,358.98,353.55,,-1.43%,,
15-11-2016,353.93,354.09,355.67,353.1,,-0.07%,,
16-11-2016,355.34,354.21,357.25,354.13,,0.40%,,
17-11-2016,355.63,355.23,355.91,354.35,,0.08%,,
18-11-2016,355.0,355.3,355.98,353.68,,-0.18%,,
21-11-2016,354.51,355.07,356.15,354.05,,-0.14%,,
22-11-2016,358.48,354.96,359.03,354.96,,1.12%,,
23-11-2016,359.32,359.0,360.15,358.36,,0.23%,,
24-11-2016,357.42,358.82,358.82,356.49,,-0.53%,,
25-11-2016,359.52,357.35,359.9,357.18,,0.59%,,
28-11-2016,361.78,359.84,362.73,359.5,,0.63%,,
29-11-2016,361.45,361.93,362.47,360.58,,-0.09%,,
30-11-2016,362.68,361.52,363.31,361.52,,0.34%,,
01-12-2016,362.88,362.0,364.34,362.0,,0.06%,,
02-12-2016,359.39,362.93,363.07,359.39,,-0.96%,,
05-12-2016,358.78,359.67,359.67,357.55,,-0.17%,,
06-12-2016,361.45,359.38,362.11,359.38,,0.74%,,
07-12-2016,362.78,361.52,363.77,361.52,,0.37%,,
08-12-2016,367.58,363.67,367.78,363.67,,1.32%,,
09-12-2016,365.88,367.23,367.23,365.1,,-0.46%,,
12-12-2016,362.39,365.64,365.98,362.35,,-0.95%,,
13-12-2016,363.74,362.61,364.21,361.94,,0.37%,,
14-12-2016,362.94,364.08,364.71,361.96,,-0.22%,,
15-12-2016,357.84,362.12,362.12,357.21,,-1.41%,,
16-12-2016,356.85,357.4,358.49,356.7,,-0.28%,,
19-12-2016,354.46,356.81,357.01,354.17,,-0.67%,,
20-12-2016,353.39,354.41,354.65,352.82,,-0.30%,,
21-12-2016,353.04,353.56,354.44,352.82,,-0.10%,,
22-12-2016,349.75,353.03,353.22,349.13,,-0.93%,,
23-12-2016,348.49,349.42,349.57,348.04,,-0.36%,,
26-12-2016,348.49,348.57,349.2,348.47,,0.00%,,
27-12-2016,349.28,348.51,349.47,348.19,,0.23%,,
28-12-2016,351.56,349.32,352.18,349.32,,0.65%,,
29-12-2016,352.78,351.37,353.08,350.28,,0.35%,,
30-12-2016,355.24,353.16,355.89,353.15,,0.70%,,
02-01-2017,355.39,354.89,355.39,354.4,,0.04%,,
03-01-2017,357.28,355.14,357.28,354.04,,0.53%,,
04-01-2017,358.59,357.09,359.5,356.78,,0.37%,,
05-01-2017,364.29,359.3,364.8,359.24,,1.59%,,
06-01-2017,364.24,364.58,365.76,363.5,,-0.01%,,
09-01-2017,363.65,363.52,364.48,362.96,,-0.16%,,
10-01-2017,367.27,364.17,367.3,363.93,,1.00%,,
11-01-2017,369.27,366.79,370.32,366.79,,0.54%,,
12-01-2017,370.64,369.9,371.97,369.85,,0.37%,,
13-01-2017,371.08,371.23,371.28,370.03,,0.12%,,
16-01-2017,368.12,371.01,371.06,367.84,,-0.80%,,
17-01-2017,370.32,367.99,371.5,367.96,,0.60%,,
18-01-2017,372.08,371.48,372.79,370.43,,0.48%,,
19-01-2017,371.26,371.55,371.9,370.23,,-0.22%,,
20-01-2017,369.97,371.41,371.52,369.46,,-0.35%,,
23-01-2017,372.59,369.95,372.71,369.88,,0.71%,,
24-01-2017,374.62,372.74,375.09,372.72,,0.54%,,
25-01-2017,376.29,374.35,376.71,374.35,,0.45%,,
26-01-2017,379.03,376.72,379.9,376.72,,0.73%,,
27-01-2017,378.82,378.07,378.82,377.14,,-0.06%,,
30-01-2017,378.79,377.49,378.79,377.25,,-0.01%,,
31-01-2017,377.27,378.11,378.77,376.7,,-0.40%,,
01-02-2017,378.68,378.19,379.56,376.88,,0.37%,,
02-02-2017,378.71,379.2,380.62,378.16,,0.01%,,
03-02-2017,379.14,378.94,380.48,377.62,,0.11%,,
06-02-2017,382.8,379.98,383.22,379.98,,0.97%,,
07-02-2017,381.83,383.09,383.12,381.39,,-0.25%,,
08-02-2017,382.8,381.86,383.17,379.63,,0.25%,,
09-02-2017,384.2,383.0,385.17,382.77,,0.37%,,
10-02-2017,384.93,384.02,385.78,383.91,,0.19%,,
13-02-2017,386.64,385.21,387.03,384.5,,0.44%,,
14-02-2017,386.58,386.83,387.46,385.89,,-0.02%,,
15-02-2017,388.48,386.55,389.33,386.26,,0.49%,,
16-02-2017,389.66,388.99,390.01,388.44,,0.30%,,
17-02-2017,388.53,389.59,389.59,387.87,,-0.29%,,
20-02-2017,389.59,388.1,389.75,388.06,,0.27%,,
21-02-2017,390.24,389.69,390.82,389.42,,0.17%,,
22-02-2017,393.29,390.49,393.85,390.48,,0.78%,,
23-02-2017,393.52,393.57,394.49,392.93,,0.06%,,
24-02-2017,391.58,393.82,393.9,391.57,,-0.49%,,
27-02-2017,390.5,391.79,392.14,390.3,,-0.28%,,
28-02-2017,390.04,390.62,391.41,389.58,,-0.12%,,
01-03-2017,390.29,389.49,390.29,388.86,,0.06%,,
02-03-2017,390.2,389.74,392.9,389.21,,-0.02%,,
03-03-2017,386.59,389.5,389.5,386.11,,-0.93%,,
06-03-2017,387.73,387.09,388.43,386.46,,0.29%,,
07-03-2017,389.91,387.77,390.1,387.74,,0.56%,,
08-03-2017,390.87,389.74,391.36,388.87,,0.25%,,
09-03-2017,386.88,390.31,390.33,386.52,,-1.02%,,
10-03-2017,387.61,386.79,388.34,386.15,,0.19%,,
13-03-2017,392.28,388.2,392.48,388.2,,1.20%,,
14-03-2017,394.05,392.24,394.42,392.24,,0.45%,,
15-03-2017,394.46,394.05,396.44,392.75,,0.10%,,
16-03-2017,401.69,396.49,402.42,396.49,,1.83%,,
17-03-2017,403.29,401.92,403.67,401.69,,0.40%,,
20-03-2017,405.29,403.56,406.12,402.71,,0.50%,,
21-03-2017,406.73,405.66,408.01,405.66,,0.36%,,
22-03-2017,403.35,406.21,406.21,401.63,,-0.83%,,
23-03-2017,404.39,403.85,404.87,403.17,,0.26%,,
24-03-2017,404.23,404.48,405.19,403.33,,-0.04%,,
27-03-2017,403.36,404.85,405.32,402.98,,-0.22%,,
28-03-2017,405.55,403.56,405.77,403.56,,0.54%,,
29-03-2017,406.27,405.19,406.68,405.19,,0.18%,,
30-03-2017,404.94,406.47,406.87,404.32,,-0.33%,,
31-03-2017,402.8,404.9,404.94,402.64,,-0.53%,,
03-04-2017,405.12,402.98,405.12,402.98,,0.58%,,
04-04-2017,404.43,404.95,405.06,403.8,,-0.17%,,
05-04-2017,406.91,403.87,407.0,403.87,,0.61%,,
06-04-2017,404.93,406.63,406.63,403.44,,-0.49%,,
07-04-2017,404.43,405.06,405.12,401.37,,-0.12%,,
10-04-2017,403.54,404.28,404.28,402.67,,-0.22%,,
11-04-2017,401.59,403.38,403.7,400.92,,-0.48%,,
12-04-2017,403.63,401.49,404.39,400.85,,0.51%,,
13-04-2017,405.0,404.45,406.29,403.3,,0.34%,,
14-04-2017,404.0,404.61,404.61,402.96,,-0.25%,,
17-04-2017,403.29,403.53,404.13,402.92,,-0.18%,,
18-04-2017,400.73,403.59,404.06,400.24,,-0.63%,,
19-04-2017,399.16,400.81,400.86,398.36,,-0.39%,,
20-04-2017,401.66,398.98,402.0,398.49,,0.63%,,
21-04-2017,403.56,402.04,404.36,402.04,,0.47%,,
24-04-2017,405.75,403.74,405.87,403.19,,0.54%,,
25-04-2017,411.44,405.4,411.44,405.4,,1.40%,,
26-04-2017,412.85,411.3,413.58,411.3,,0.34%,,
27-04-2017,412.77,412.27,412.93,410.9,,-0.02%,,
28-04-2017,411.56,412.54,413.52,411.12,,-0.29%,,
01-05-2017,411.86,411.58,411.93,411.55,,0.07%,,
02-05-2017,415.02,411.91,415.63,411.91,,0.77%,,
03-05-2017,415.23,415.5,415.99,414.74,,0.05%,,
04-05-2017,414.73,414.98,415.48,413.88,,-0.12%,,
05-05-2017,412.38,414.41,414.42,411.3,,-0.57%,,
08-05-2017,416.36,412.03,416.36,412.03,,0.97%,,
09-05-2017,418.51,415.99,418.51,415.98,,0.52%,,
10-05-2017,418.81,417.73,420.01,417.73,,0.07%,,
11-05-2017,421.72,419.23,422.18,419.0,,0.69%,,
12-05-2017,421.36,421.92,422.22,420.73,,-0.09%,,
15-05-2017,423.96,421.7,424.78,421.3,,0.62%,,
16-05-2017,425.74,424.66,425.95,423.48,,0.42%,,
17-05-2017,424.23,425.86,425.86,423.81,,-0.35%,,
18-05-2017,421.3,423.38,423.42,419.47,,-0.69%,,
19-05-2017,422.82,420.93,424.25,420.32,,0.36%,,
22-05-2017,426.9,423.97,427.31,423.97,,0.96%,,
23-05-2017,425.6,427.1,428.44,425.2,,-0.30%,,
24-05-2017,425.62,425.45,426.34,424.3,,0.00%,,
25-05-2017,430.37,426.24,430.37,426.24,,1.12%,,
26-05-2017,431.15,430.07,431.76,429.94,,0.18%,,
29-05-2017,431.25,431.16,431.95,430.69,,0.02%,,
30-05-2017,430.19,431.11,431.19,429.74,,-0.25%,,
31-05-2017,429.45,430.07,431.39,429.15,,-0.17%,,
01-06-2017,431.03,429.45,431.07,428.81,,0.37%,,
02-06-2017,433.85,431.11,434.24,431.11,,0.65%,,
05-06-2017,435.27,434.13,435.48,433.95,,0.33%,,
06-06-2017,435.34,435.31,436.05,434.72,,0.02%,,
07-06-2017,435.43,435.18,436.15,434.3,,0.02%,,
08-06-2017,438.22,435.16,438.61,434.63,,0.64%,,
09-06-2017,437.6,438.45,439.89,436.86,,-0.14%,,
12-06-2017,433.21,437.31,437.31,432.04,,-1.00%,,
13-06-2017,434.31,432.89,435.09,432.89,,0.25%,,
14-06-2017,434.97,434.61,436.25,433.15,,0.15%,,
15-06-2017,431.69,435.3,435.52,430.15,,-0.75%,,
16-06-2017,431.22,431.18,431.83,430.64,,-0.11%,,
19-06-2017,435.97,431.35,435.97,431.24,,1.10%,,
20-06-2017,436.14,435.45,437.24,435.32,,0.04%,,
21-06-2017,434.62,435.37,435.37,433.05,,-0.35%,,
22-06-2017,436.34,434.97,437.8,434.84,,0.40%,,
23-06-2017,436.79,436.41,437.44,435.85,,0.10%,,
26-06-2017,440.12,437.39,441.23,437.28,,0.76%,,
27-06-2017,439.24,440.36,440.78,438.82,,-0.20%,,
28-06-2017,436.53,438.82,438.82,435.57,,-0.62%,,
29-06-2017,438.42,436.99,439.83,436.97,,0.43%,,
30-06-2017,436.28,437.73,437.73,435.01,,-0.49%,,
03-07-2017,437.47,436.19,437.74,435.89,,0.27%,,
04-07-2017,433.19,437.0,437.19,432.47,,-0.98%,,
05-07-2017,436.06,433.01,436.06,431.94,,0.66%,,
06-07-2017,434.92,435.85,436.68,434.74,,-0.26%,,
07-07-2017,433.47,434.88,434.9,433.02,,-0.33%,,
10-07-2017,435.61,433.4,435.93,433.4,,0.49%,,
11-07-2017,439.85,435.7,440.08,435.58,,0.97%,,
12-07-2017,442.75,440.05,443.65,440.05,,0.66%,,
13-07-2017,447.81,443.49,448.49,443.49,,1.14%,,
14-07-2017,449.4,448.02,450.25,447.72,,0.36%,,
17-07-2017,450.94,450.0,452.65,450.0,,0.34%,,
18-07-2017,452.46,450.93,452.46,450.51,,0.34%,,
19-07-2017,455.0,452.23,455.64,452.03,,0.56%,,
20-07-2017,454.58,454.88,455.7,454.4,,-0.09%,,
21-07-2017,455.49,454.87,455.61,453.97,,0.20%,,
24-07-2017,457.89,455.49,457.89,454.79,,0.53%,,
25-07-2017,456.95,457.74,457.79,456.47,,-0.21%,,
26-07-2017,457.31,456.64,458.52,455.65,,0.08%,,
27-07-2017,460.58,458.45,461.8,458.45,,0.72%,,
28-07-2017,457.16,460.21,460.21,455.67,,-0.74%,,
31-07-2017,459.61,457.04,459.98,456.36,,0.54%,,
01-08-2017,460.91,459.3,462.09,459.17,,0.28%,,
02-08-2017,461.67,460.88,462.92,460.88,,0.16%,,
03-08-2017,458.75,461.51,461.51,457.59,,-0.63%,,
04-08-2017,460.36,458.9,460.58,458.82,,0.35%,,
07-08-2017,462.68,460.01,462.82,459.95,,0.50%,,
08-08-2017,464.2,462.78,464.6,462.4,,0.33%,,
09-08-2017,460.89,463.59,463.59,459.73,,-0.71%,,
10-08-2017,455.01,460.47,460.7,454.49,,-1.28%,,
11-08-2017,448.32,454.5,454.5,447.48,,-1.47%,,
14-08-2017,452.68,448.77,452.83,448.77,,0.97%,,
15-08-2017,452.8,453.04,454.91,452.39,,0.03%,,
16-08-2017,455.2,453.98,455.85,453.24,,0.53%,,
17-08-2017,456.87,455.98,458.22,455.79,,0.37%,,
18-08-2017,454.46,456.23,456.23,453.29,,-0.53%,,
21-08-2017,455.39,454.62,455.86,454.39,,0.20%,,
22-08-2017,459.12,455.45,459.3,455.45,,0.82%,,
23-08-2017,460.25,459.36,460.87,459.36,,0.25%,,
24-08-2017,462.53,460.74,463.42,460.68,,0.50%,,
25-08-2017,463.55,462.65,465.07,462.03,,0.22%,,
28-08-2017,463.4,464.24,464.94,463.33,,-0.03%,,
29-08-2017,461.49,463.32,463.32,459.79,,-0.41%,,
30-08-2017,465.65,461.72,465.88,461.6,,0.90%,,
31-08-2017,465.73,465.57,466.16,464.19,,0.02%,,
01-09-2017,466.5,466.21,467.42,465.56,,0.17%,,
04-09-2017,462.94,466.33,466.33,462.58,,-0.76%,,
05-09-2017,463.61,463.16,464.58,463.12,,0.14%,,
06-09-2017,462.03,463.54,463.57,460.29,,-0.34%,,
07-09-2017,464.93,462.47,465.47,462.47,,0.63%,,
08-09-2017,466.62,465.42,467.8,465.41,,0.36%,,
11-09-2017,469.66,466.16,469.73,466.16,,0.65%,,
12-09-2017,471.65,469.82,471.65,469.46,,0.42%,,
13-09-2017,471.44,471.75,472.11,470.39,,-0.04%,,
14-09-2017,471.25,471.37,471.73,470.57,,-0.04%,,
15-09-2017,472.1,470.89,472.8,469.11,,0.18%,,
18-09-2017,478.5,471.89,478.5,471.89,,1.36%,,
19-09-2017,476.88,478.24,479.25,476.67,,-0.34%,,
20-09-2017,477.56,476.98,478.02,476.18,,0.14%,,
21-09-2017,476.31,477.05,477.81,475.75,,-0.26%,,
22-09-2017,472.7,476.37,476.53,472.04,,-0.76%,,
25-09-2017,466.51,472.95,473.48,465.43,,-1.31%,,
26-09-2017,463.56,465.89,465.96,463.08,,-0.63%,,
27-09-2017,464.93,463.57,465.84,463.2,,0.30%,,
28-09-2017,461.83,464.92,465.04,461.83,,-0.67%,,
29-09-2017,465.18,462.14,465.36,462.09,,0.73%,,
02-10-2017,466.45,465.47,466.72,465.47,,0.27%,,
03-10-2017,471.68,465.97,472.0,465.87,,1.12%,,
04-10-2017,473.57,471.97,474.39,471.97,,0.40%,,
05-10-2017,473.96,473.77,474.57,473.76,,0.08%,,
06-10-2017,475.8,474.04,475.99,474.03,,0.39%,,
09-10-2017,475.3,475.78,475.84,474.47,,-0.11%,,
10-10-2017,479.73,475.48,480.24,475.48,,0.93%,,
11-10-2017,481.15,479.84,482.45,479.84,,0.30%,,
12-10-2017,483.36,481.41,484.14,481.3,,0.46%,,
13-10-2017,484.58,483.27,485.48,482.82,,0.25%,,
16-10-2017,487.79,484.94,487.88,484.94,,0.66%,,
17-10-2017,486.24,487.82,488.56,486.24,,-0.32%,,
18-10-2017,486.68,486.34,487.1,485.49,,0.09%,,
19-10-2017,481.39,486.61,487.47,480.87,,-1.09%,,
20-10-2017,484.07,481.79,484.62,481.48,,0.56%,,
23-10-2017,483.18,483.76,484.88,483.03,,-0.18%,,
24-10-2017,481.98,483.47,484.1,481.51,,-0.25%,,
25-10-2017,483.0,481.71,484.6,481.41,,0.21%,,
26-10-2017,481.41,483.09,483.41,480.93,,-0.33%,,
27-10-2017,482.55,481.0,483.73,480.76,,0.24%,,
30-10-2017,484.54,483.18,485.98,483.18,,0.41%,,
31-10-2017,487.38,484.66,487.41,484.41,,0.59%,,
01-11-2017,492.4,487.42,493.37,487.42,,1.03%,,
02-11-2017,491.38,492.78,493.33,491.3,,-0.21%,,
03-11-2017,492.53,491.69,492.9,491.46,,0.23%,,
06-11-2017,493.36,492.29,493.82,488.28,,0.17%,,
07-11-2017,496.15,493.68,496.93,493.46,,0.57%,,
08-11-2017,495.15,495.94,497.49,495.15,,-0.20%,,
09-11-2017,495.67,495.46,497.63,494.55,,0.11%,,
10-11-2017,494.69,495.61,496.05,494.22,,-0.20%,,
13-11-2017,493.58,494.57,495.31,493.36,,-0.22%,,
14-11-2017,492.15,493.67,495.08,492.15,,-0.29%,,
15-11-2017,488.97,492.52,492.6,488.54,,-0.65%,,
16-11-2017,493.41,489.54,494.32,489.4,,0.91%,,
17-11-2017,497.09,494.04,498.47,493.97,,0.75%,,
20-11-2017,497.03,497.43,497.99,495.41,,-0.01%,,
21-11-2017,503.29,497.59,504.23,497.43,,1.26%,,
22-11-2017,506.09,503.77,507.57,503.77,,0.56%,,
23-11-2017,504.4,506.69,507.63,503.34,,-0.33%,,
24-11-2017,505.66,504.58,505.95,504.04,,0.25%,,
27-11-2017,500.32,505.65,505.65,500.01,,-1.06%,,
28-11-2017,500.83,500.26,501.71,497.59,,0.10%,,
29-11-2017,499.12,500.87,502.03,497.73,,-0.34%,,
30-11-2017,490.22,498.82,498.82,490.01,,-1.78%,,
01-12-2017,488.73,490.34,492.12,488.61,,-0.30%,,
04-12-2017,489.93,488.98,491.9,486.42,,0.25%,,
05-12-2017,487.63,489.84,490.13,486.65,,-0.47%,,
06-12-2017,480.03,487.71,487.71,479.27,,-1.56%,,
07-12-2017,481.43,480.06,482.05,478.5,,0.29%,,
08-12-2017,486.7,481.46,487.47,481.28,,1.09%,,
11-12-2017,490.86,486.71,491.3,486.45,,0.85%,,
12-12-2017,487.77,491.13,491.38,487.42,,-0.63%,,
13-12-2017,490.75,487.73,491.6,486.75,,0.61%,,
14-12-2017,491.28,491.36,493.8,490.81,,0.11%,,
15-12-2017,489.22,491.5,492.03,487.87,,-0.42%,,
18-12-2017,491.41,489.26,491.81,488.22,,0.45%,,
19-12-2017,493.22,491.72,493.88,491.58,,0.37%,,
20-12-2017,492.78,493.14,493.87,492.47,,-0.09%,,
21-12-2017,492.83,492.85,493.51,491.51,,0.01%,,
22-12-2017,496.4,493.16,496.84,493.01,,0.72%,,
25-12-2017,496.42,496.64,496.82,496.24,,0.00%,,
26-12-2017,494.79,496.78,497.25,494.76,,-0.33%,,
27-12-2017,497.13,495.4,497.28,495.36,,0.47%,,
28-12-2017,501.48,497.15,502.24,497.12,,0.88%,,
29-12-2017,503.45,501.76,504.51,501.73,,0.39%,,
01-01-2018,503.01,504.06,504.23,503.01,,-0.09%,,
02-01-2018,511.78,503.7,511.78,503.57,,1.74%,,
03-01-2018,514.51,512.31,514.76,511.72,,0.53%,,
04-01-2018,517.21,514.59,517.49,513.57,,0.52%,,
05-01-2018,521.04,517.39,521.23,517.03,,0.74%,,
08-01-2018,523.95,521.27,523.95,521.09,,0.56%,,
09-01-2018,523.94,523.68,524.86,522.7,,0.00%,,
10-01-2018,521.3,523.47,523.85,520.99,,-0.50%,,
11-01-2018,519.96,521.45,521.6,518.39,,-0.26%,,
12-01-2018,524.58,520.59,525.29,520.41,,0.89%,,
15-01-2018,525.1,525.68,528.46,524.69,,0.10%,,
16-01-2018,528.59,524.94,529.99,524.42,,0.66%,,
17-01-2018,529.28,528.48,529.98,526.26,,0.13%,,
18-01-2018,530.11,529.62,531.67,529.03,,0.16%,,
19-01-2018,533.58,530.08,533.84,530.02,,0.65%,,
22-01-2018,535.42,533.25,535.74,530.96,,0.34%,,
23-01-2018,542.96,535.71,542.96,535.71,,1.41%,,
24-01-2018,542.55,542.76,544.25,539.97,,-0.08%,,
25-01-2018,543.07,543.3,545.02,541.85,,0.10%,,
26-01-2018,547.8,542.2,547.8,541.4,,0.87%,,
29-01-2018,547.22,547.73,550.91,546.4,,-0.11%,,
30-01-2018,538.79,546.73,546.73,538.24,,-1.54%,,
31-01-2018,541.53,538.57,542.1,537.24,,0.51%,,
01-02-2018,537.47,541.35,543.67,536.91,,-0.75%,,
02-02-2018,532.0,537.24,537.36,530.7,,-1.02%,,
05-02-2018,523.47,530.47,530.47,520.95,,-1.60%,,
06-02-2018,505.77,522.28,522.28,501.41,,-3.38%,,
07-02-2018,503.0,508.01,516.06,502.45,,-0.55%,,
08-02-2018,502.22,502.62,506.18,500.96,,-0.16%,,
09-02-2018,491.82,500.58,500.58,488.04,,-2.07%,,
12-02-2018,495.62,492.75,498.08,492.75,,0.77%,,
13-02-2018,500.84,496.75,503.41,496.38,,1.05%,,
14-02-2018,508.46,501.05,509.59,501.05,,1.52%,,
15-02-2018,513.97,509.58,515.9,509.56,,1.08%,,
16-02-2018,512.72,515.92,516.32,512.72,,-0.24%,,
19-02-2018,514.44,514.16,515.51,513.95,,0.34%,,
20-02-2018,512.03,514.91,515.31,511.12,,-0.47%,,
21-02-2018,518.52,511.87,520.13,511.18,,1.27%,,
22-02-2018,513.11,518.02,518.02,512.64,,-1.04%,,
23-02-2018,520.37,513.53,520.74,513.53,,1.41%,,
26-02-2018,523.53,520.6,523.9,520.6,,0.61%,,
27-02-2018,520.47,524.02,527.35,519.34,,-0.58%,,
28-02-2018,514.57,519.14,519.77,513.69,,-1.13%,,
01-03-2018,514.49,513.57,515.74,510.88,,-0.02%,,
02-03-2018,509.33,514.25,514.25,507.39,,-1.00%,,
05-03-2018,503.25,509.32,510.51,502.16,,-1.19%,,
06-03-2018,511.45,504.25,512.97,504.25,,1.63%,,
07-03-2018,509.14,512.79,514.25,508.1,,-0.45%,,
08-03-2018,514.35,509.63,515.16,509.4,,1.02%,,
09-03-2018,518.48,513.91,519.04,513.91,,0.80%,,
12-03-2018,527.14,519.57,527.56,519.57,,1.67%,,
13-03-2018,528.0,527.66,529.58,526.97,,0.16%,,
14-03-2018,527.05,527.74,527.8,523.92,,-0.18%,,
15-03-2018,527.97,527.44,528.5,524.18,,0.17%,,
16-03-2018,527.06,527.63,527.68,525.0,,-0.17%,,
19-03-2018,523.2,526.29,526.83,522.58,,-0.73%,,
20-03-2018,525.54,522.76,525.54,520.46,,0.45%,,
21-03-2018,523.61,525.4,528.61,523.61,,-0.37%,,
22-03-2018,518.42,524.7,527.36,517.41,,-0.99%,,
23-03-2018,505.74,516.8,516.8,503.36,,-2.45%,,
26-03-2018,510.62,505.51,511.31,503.46,,0.96%,,
27-03-2018,513.56,511.32,516.54,511.32,,0.58%,,
28-03-2018,503.5,512.34,512.34,503.47,,-1.96%,,
29-03-2018,505.96,504.31,506.82,501.89,,0.49%,,
30-03-2018,506.79,506.68,508.12,506.58,,0.16%,,
02-04-2018,506.69,507.73,508.83,506.09,,-0.02%,,
03-04-2018,506.57,506.31,507.45,502.49,,-0.02%,,
04-04-2018,499.02,506.7,507.27,496.91,,-1.49%,,
05-04-2018,502.48,499.65,502.92,499.28,,0.69%,,
06-04-2018,502.48,502.02,504.72,500.91,,0.00%,,
09-04-2018,507.04,501.85,507.67,501.77,,0.91%,,
10-04-2018,512.94,506.26,513.29,505.19,,1.16%,,
11-04-2018,513.65,513.57,515.58,513.0,,0.14%,,
12-04-2018,512.31,513.96,515.14,510.64,,-0.26%,,
13-04-2018,511.1,512.24,514.56,510.51,,-0.24%,,
16-04-2018,507.79,510.9,511.43,506.13,,-0.65%,,
17-04-2018,505.77,508.31,508.74,504.4,,-0.40%,,
18-04-2018,509.64,505.78,510.85,505.78,,0.77%,,
19-04-2018,514.87,510.24,515.34,509.84,,1.03%,,
20-04-2018,508.22,513.53,513.65,507.2,,-1.29%,,
23-04-2018,504.39,507.36,507.84,503.0,,-0.75%,,
24-04-2018,504.17,503.05,505.43,501.81,,-0.04%,,
25-04-2018,499.04,503.54,503.8,497.76,,-1.02%,,
