date,total_below_200dma,total_stocks,pct_below_200dma
01-01-2004,13,510,2.55
02-01-2004,10,510,1.96
05-01-2004,8,511,1.57
06-01-2004,9,511,1.76
07-01-2004,12,511,2.35
08-01-2004,10,511,1.96
09-01-2004,11,511,2.15
12-01-2004,10,511,1.96
13-01-2004,12,511,2.35
14-01-2004,12,511,2.35
15-01-2004,12,511,2.35
16-01-2004,18,511,3.52
19-01-2004,18,511,3.52
20-01-2004,19,511,3.72
21-01-2004,39,511,7.63
22-01-2004,59,511,11.55
23-01-2004,35,511,6.85
26-01-2004,35,511,6.85
27-01-2004,34,511,6.65
28-01-2004,46,511,9
29-01-2004,52,511,10.18
30-01-2004,68,511,13.31
02-02-2004,68,511,13.31
03-02-2004,106,511,20.74
04-02-2004,98,511,19.18
05-02-2004,93,511,18.2
06-02-2004,108,511,21.14
09-02-2004,91,511,17.81
10-02-2004,93,511,18.2
11-02-2004,92,512,17.97
12-02-2004,102,512,19.92
13-02-2004,87,512,16.99
16-02-2004,85,512,16.6
17-02-2004,91,512,17.77
18-02-2004,92,513,17.93
19-02-2004,113,513,22.03
20-02-2004,121,513,23.59
23-02-2004,132,513,25.73
24-02-2004,138,513,26.9
25-02-2004,146,513,28.46
26-02-2004,157,514,30.54
27-02-2004,164,514,31.91
01-03-2004,154,514,29.96
02-03-2004,156,514,30.35
03-03-2004,153,514,29.77
04-03-2004,168,514,32.68
05-03-2004,168,514,32.68
08-03-2004,166,514,32.3
09-03-2004,178,514,34.63
10-03-2004,187,514,36.38
11-03-2004,188,514,36.58
12-03-2004,199,514,38.72
15-03-2004,224,514,43.58
16-03-2004,247,514,48.05
17-03-2004,240,514,46.69
18-03-2004,262,514,50.97
19-03-2004,257,514,50
22-03-2004,288,514,56.03
23-03-2004,298,515,57.86
24-03-2004,298,515,57.86
25-03-2004,284,515,55.15
26-03-2004,269,515,52.23
29-03-2004,257,515,49.9
30-03-2004,238,515,46.21
31-03-2004,230,515,44.66
01-04-2004,204,515,39.61
02-04-2004,189,515,36.7
05-04-2004,169,515,32.82
06-04-2004,192,515,37.28
07-04-2004,197,515,38.25
08-04-2004,188,515,36.5
09-04-2004,188,515,36.5
12-04-2004,181,515,35.15
13-04-2004,173,516,33.53
14-04-2004,173,516,33.53
15-04-2004,171,516,33.14
16-04-2004,160,516,31.01
19-04-2004,152,516,29.46
20-04-2004,157,516,30.43
21-04-2004,135,516,26.16
22-04-2004,132,516,25.58
23-04-2004,134,516,25.97
26-04-2004,138,516,26.74
27-04-2004,185,516,35.85
28-04-2004,186,516,36.05
29-04-2004,185,516,35.85
30-04-2004,185,516,35.85
03-05-2004,199,516,38.57
04-05-2004,173,516,33.53
05-05-2004,174,516,33.72
06-05-2004,160,516,31.01
07-05-2004,163,516,31.59
10-05-2004,176,516,34.11
11-05-2004,216,516,41.86
12-05-2004,212,516,41.09
13-05-2004,210,516,40.7
14-05-2004,278,516,53.88
17-05-2004,388,516,75.19
18-05-2004,347,516,67.25
19-05-2004,299,516,57.95
20-05-2004,292,516,56.59
21-05-2004,295,516,57.17
24-05-2004,265,516,51.36
25-05-2004,271,516,52.52
26-05-2004,270,516,52.33
27-05-2004,272,516,52.71
28-05-2004,308,516,59.69
31-05-2004,346,516,67.05
01-06-2004,333,516,64.53
02-06-2004,337,516,65.31
03-06-2004,347,516,67.25
04-06-2004,356,516,68.99
07-06-2004,335,516,64.92
08-06-2004,335,517,64.8
09-06-2004,331,517,64.02
10-06-2004,325,517,62.86
11-06-2004,337,518,65.06
14-06-2004,367,518,70.85
15-06-2004,367,518,70.85
16-06-2004,362,518,69.88
17-06-2004,356,519,68.59
18-06-2004,370,519,71.29
21-06-2004,375,519,72.25
22-06-2004,384,519,73.99
23-06-2004,401,519,77.26
24-06-2004,399,519,76.88
25-06-2004,395,520,75.96
28-06-2004,369,520,70.96
29-06-2004,369,520,70.96
30-06-2004,364,520,70
01-07-2004,354,520,68.08
02-07-2004,355,520,68.27
05-07-2004,357,520,68.65
06-07-2004,352,521,67.56
07-07-2004,342,521,65.64
08-07-2004,363,521,69.67
09-07-2004,354,521,67.95
12-07-2004,340,521,65.26
13-07-2004,346,521,66.41
14-07-2004,346,521,66.41
15-07-2004,332,522,63.6
16-07-2004,309,522,59.2
19-07-2004,286,522,54.79
20-07-2004,298,522,57.09
21-07-2004,297,522,56.9
22-07-2004,290,523,55.45
23-07-2004,276,523,52.77
26-07-2004,275,523,52.58
27-07-2004,302,523,57.74
28-07-2004,305,523,58.32
29-07-2004,298,524,56.87
30-07-2004,287,524,54.77
02-08-2004,286,524,54.58
03-08-2004,278,524,53.05
04-08-2004,275,524,52.48
05-08-2004,239,524,45.61
06-08-2004,249,524,47.52
09-08-2004,245,524,46.76
10-08-2004,228,524,43.51
11-08-2004,262,524,50
12-08-2004,269,524,51.34
13-08-2004,264,524,50.38
16-08-2004,261,524,49.81
17-08-2004,248,524,47.33
18-08-2004,244,524,46.56
19-08-2004,238,524,45.42
20-08-2004,248,524,47.33
23-08-2004,249,525,47.43
24-08-2004,234,525,44.57
25-08-2004,230,525,43.81
26-08-2004,215,525,40.95
27-08-2004,209,525,39.81
30-08-2004,176,525,33.52
31-08-2004,169,525,32.19
01-09-2004,147,525,28
02-09-2004,156,525,29.71
03-09-2004,148,525,28.19
06-09-2004,130,525,24.76
07-09-2004,124,525,23.62
08-09-2004,121,526,23
09-09-2004,126,527,23.91
10-09-2004,115,527,21.82
13-09-2004,113,527,21.44
14-09-2004,107,528,20.27
15-09-2004,119,528,22.54
16-09-2004,108,528,20.45
17-09-2004,101,528,19.13
20-09-2004,104,528,19.7
21-09-2004,102,528,19.32
22-09-2004,94,528,17.8
23-09-2004,103,528,19.51
24-09-2004,99,528,18.75
27-09-2004,96,528,18.18
28-09-2004,99,528,18.75
29-09-2004,90,528,17.05
30-09-2004,80,528,15.15
01-10-2004,78,529,14.74
04-10-2004,76,529,14.37
05-10-2004,69,529,13.04
06-10-2004,70,529,13.23
07-10-2004,63,529,11.91
08-10-2004,57,529,10.78
11-10-2004,54,529,10.21
12-10-2004,73,529,13.8
13-10-2004,76,529,14.37
14-10-2004,76,529,14.37
15-10-2004,73,530,13.77
18-10-2004,77,531,14.5
19-10-2004,69,531,12.99
20-10-2004,77,531,14.5
21-10-2004,82,531,15.44
22-10-2004,79,532,14.85
25-10-2004,95,533,17.82
26-10-2004,92,533,17.26
27-10-2004,83,533,15.57
28-10-2004,80,533,15.01
29-10-2004,86,533,16.14
01-11-2004,82,533,15.38
02-11-2004,74,533,13.88
03-11-2004,73,533,13.7
04-11-2004,69,533,12.95
05-11-2004,62,533,11.63
08-11-2004,65,533,12.2
09-11-2004,66,533,12.38
10-11-2004,60,533,11.26
11-11-2004,55,533,10.32
12-11-2004,54,533,10.13
15-11-2004,54,533,10.13
16-11-2004,52,533,9.76
17-11-2004,43,533,8.07
18-11-2004,38,533,7.13
19-11-2004,42,533,7.88
22-11-2004,38,533,7.13
23-11-2004,38,533,7.13
24-11-2004,33,533,6.19
25-11-2004,36,533,6.75
26-11-2004,36,533,6.75
29-11-2004,32,533,6
30-11-2004,32,533,6
01-12-2004,32,533,6
02-12-2004,27,533,5.07
03-12-2004,27,533,5.07
06-12-2004,24,533,4.5
07-12-2004,24,533,4.5
08-12-2004,24,533,4.5
09-12-2004,24,533,4.5
10-12-2004,22,533,4.13
13-12-2004,21,534,3.93
14-12-2004,17,534,3.18
15-12-2004,17,534,3.18
16-12-2004,16,534,3
17-12-2004,16,534,3
20-12-2004,16,534,3
21-12-2004,16,535,2.99
22-12-2004,16,535,2.99
23-12-2004,14,535,2.62
24-12-2004,14,535,2.62
27-12-2004,15,535,2.8
28-12-2004,12,535,2.24
29-12-2004,12,535,2.24
30-12-2004,12,536,2.24
31-12-2004,11,536,2.05
03-01-2005,12,536,2.24
04-01-2005,12,536,2.24
05-01-2005,15,536,2.8
06-01-2005,17,536,3.17
07-01-2005,15,537,2.79
10-01-2005,15,537,2.79
11-01-2005,19,538,3.53
12-01-2005,27,538,5.02
13-01-2005,25,540,4.63
14-01-2005,27,540,5
17-01-2005,28,540,5.19
18-01-2005,30,541,5.55
19-01-2005,31,541,5.73
20-01-2005,34,541,6.28
24-01-2005,39,541,7.21
25-01-2005,36,541,6.65
27-01-2005,33,541,6.1
28-01-2005,32,541,5.91
31-01-2005,30,542,5.54
01-02-2005,25,542,4.61
02-02-2005,25,542,4.61
03-02-2005,24,544,4.41
04-02-2005,23,544,4.23
07-02-2005,23,544,4.23
08-02-2005,24,544,4.41
09-02-2005,21,544,3.86
10-02-2005,20,544,3.68
11-02-2005,21,545,3.85
14-02-2005,21,545,3.85
15-02-2005,24,546,4.4
16-02-2005,25,546,4.58
17-02-2005,25,546,4.58
18-02-2005,24,546,4.4
21-02-2005,25,546,4.58
22-02-2005,25,546,4.58
23-02-2005,24,546,4.4
24-02-2005,27,546,4.95
25-02-2005,30,547,5.48
28-02-2005,30,547,5.48
01-03-2005,33,547,6.03
02-03-2005,30,547,5.48
03-03-2005,28,547,5.12
04-03-2005,27,547,4.94
07-03-2005,26,547,4.75
08-03-2005,29,548,5.29
09-03-2005,32,548,5.84
10-03-2005,32,548,5.84
11-03-2005,30,548,5.47
14-03-2005,35,548,6.39
15-03-2005,36,548,6.57
16-03-2005,38,549,6.92
17-03-2005,39,549,7.1
18-03-2005,44,549,8.01
21-03-2005,51,549,9.29
22-03-2005,63,551,11.43
23-03-2005,81,551,14.7
24-03-2005,95,551,17.24
28-03-2005,91,551,16.52
29-03-2005,116,551,21.05
30-03-2005,110,551,19.96
31-03-2005,90,551,16.33
01-04-2005,69,551,12.52
04-04-2005,65,551,11.8
05-04-2005,70,551,12.7
06-04-2005,64,551,11.62
07-04-2005,64,552,11.59
08-04-2005,70,552,12.68
11-04-2005,77,552,13.95
12-04-2005,73,552,13.22
13-04-2005,77,552,13.95
15-04-2005,96,552,17.39
18-04-2005,104,552,18.84
19-04-2005,116,552,21.01
20-04-2005,109,553,19.71
21-04-2005,101,553,18.26
22-04-2005,93,554,16.79
25-04-2005,95,554,17.15
26-04-2005,92,554,16.61
27-04-2005,104,554,18.77
28-04-2005,107,554,19.31
29-04-2005,121,554,21.84
02-05-2005,128,554,23.1
03-05-2005,126,554,22.74
04-05-2005,116,554,20.94
05-05-2005,106,554,19.13
06-05-2005,99,554,17.87
09-05-2005,93,554,16.79
10-05-2005,93,554,16.79
11-05-2005,92,554,16.61
12-05-2005,89,554,16.06
13-05-2005,80,554,14.44
16-05-2005,69,554,12.45
17-05-2005,73,554,13.18
18-05-2005,81,554,14.62
19-05-2005,76,554,13.72
20-05-2005,76,554,13.72
23-05-2005,59,554,10.65
24-05-2005,57,554,10.29
25-05-2005,58,554,10.47
26-05-2005,61,554,11.01
27-05-2005,64,554,11.55
30-05-2005,72,554,13
31-05-2005,71,554,12.82
01-06-2005,66,554,11.91
02-06-2005,67,554,12.09
03-06-2005,62,554,11.19
06-06-2005,52,554,9.39
07-06-2005,55,554,9.93
08-06-2005,55,554,9.93
09-06-2005,55,555,9.91
10-06-2005,59,555,10.63
13-06-2005,64,555,11.53
14-06-2005,60,555,10.81
15-06-2005,53,555,9.55
16-06-2005,61,555,10.99
17-06-2005,70,555,12.61
20-06-2005,84,555,15.14
21-06-2005,81,555,14.59
22-06-2005,87,556,15.65
23-06-2005,88,557,15.8
24-06-2005,74,557,13.29
27-06-2005,84,557,15.08
28-06-2005,91,557,16.34
29-06-2005,92,557,16.52
30-06-2005,93,557,16.7
01-07-2005,89,557,15.98
04-07-2005,76,557,13.64
05-07-2005,81,558,14.52
06-07-2005,68,558,12.19
07-07-2005,75,558,13.44
08-07-2005,68,559,12.16
11-07-2005,63,559,11.27
12-07-2005,64,559,11.45
13-07-2005,61,560,10.89
14-07-2005,63,560,11.25
15-07-2005,62,560,11.07
18-07-2005,48,560,8.57
19-07-2005,45,560,8.04
20-07-2005,42,560,7.5
21-07-2005,44,560,7.86
22-07-2005,40,561,7.13
25-07-2005,38,561,6.77
26-07-2005,42,561,7.49
27-07-2005,41,561,7.31
28-07-2005,39,561,6.95
29-07-2005,58,562,10.32
01-08-2005,61,562,10.85
02-08-2005,55,562,9.79
03-08-2005,55,562,9.79
04-08-2005,50,562,8.9
05-08-2005,49,562,8.72
08-08-2005,53,562,9.43
09-08-2005,57,562,10.14
10-08-2005,49,562,8.72
11-08-2005,43,563,7.64
12-08-2005,42,563,7.46
16-08-2005,36,563,6.39
17-08-2005,31,564,5.5
18-08-2005,32,565,5.66
19-08-2005,27,565,4.78
22-08-2005,29,565,5.13
23-08-2005,35,565,6.19
24-08-2005,43,565,7.61
25-08-2005,38,565,6.73
26-08-2005,33,565,5.84
29-08-2005,33,565,5.84
30-08-2005,25,565,4.42
31-08-2005,21,565,3.72
01-09-2005,21,565,3.72
02-09-2005,22,565,3.89
05-09-2005,22,565,3.89
06-09-2005,22,566,3.89
08-09-2005,18,566,3.18
09-09-2005,19,566,3.36
12-09-2005,18,566,3.18
13-09-2005,18,566,3.18
14-09-2005,19,566,3.36
15-09-2005,18,566,3.18
16-09-2005,18,566,3.18
19-09-2005,14,566,2.47
20-09-2005,14,566,2.47
21-09-2005,25,566,4.42
22-09-2005,59,566,10.42
23-09-2005,48,566,8.48
26-09-2005,32,567,5.64
27-09-2005,33,567,5.82
28-09-2005,33,567,5.82
29-09-2005,44,567,7.76
30-09-2005,49,568,8.63
03-10-2005,45,568,7.92
04-10-2005,35,568,6.16
05-10-2005,40,568,7.04
06-10-2005,47,568,8.27
07-10-2005,54,568,9.51
10-10-2005,60,568,10.56
11-10-2005,62,568,10.92
13-10-2005,70,568,12.32
14-10-2005,99,568,17.43
17-10-2005,113,569,19.86
18-10-2005,124,569,21.79
19-10-2005,165,569,29
20-10-2005,202,569,35.5
21-10-2005,190,569,33.39
24-10-2005,188,569,33.04
25-10-2005,184,569,32.34
26-10-2005,185,569,32.51
27-10-2005,209,569,36.73
28-10-2005,232,569,40.77
31-10-2005,214,570,37.54
02-11-2005,194,570,34.04
04-11-2005,194,570,34.04
07-11-2005,170,570,29.82
08-11-2005,153,570,26.84
09-11-2005,160,570,28.07
10-11-2005,156,570,27.37
11-11-2005,132,570,23.16
14-11-2005,133,570,23.33
16-11-2005,125,570,21.93
17-11-2005,124,570,21.75
18-11-2005,121,570,21.23
21-11-2005,138,571,24.17
22-11-2005,151,571,26.44
23-11-2005,150,571,26.27
24-11-2005,144,571,25.22
25-11-2005,137,571,23.99
28-11-2005,129,571,22.59
29-11-2005,130,571,22.77
30-11-2005,141,571,24.69
01-12-2005,135,571,23.64
02-12-2005,136,571,23.82
05-12-2005,135,571,23.64
06-12-2005,142,572,24.83
07-12-2005,144,572,25.17
08-12-2005,131,572,22.9
09-12-2005,119,572,20.8
12-12-2005,117,574,20.38
13-12-2005,117,574,20.38
14-12-2005,121,574,21.08
15-12-2005,132,574,23
16-12-2005,133,574,23.17
19-12-2005,129,575,22.43
20-12-2005,144,575,25.04
21-12-2005,140,575,24.35
22-12-2005,141,575,24.52
23-12-2005,149,576,25.87
26-12-2005,169,576,29.34
27-12-2005,157,576,27.26
28-12-2005,162,576,28.12
29-12-2005,159,576,27.6
30-12-2005,145,576,25.17
02-01-2006,130,576,22.57
03-01-2006,106,576,18.4
04-01-2006,109,577,18.89
05-01-2006,110,577,19.06
06-01-2006,112,577,19.41
09-01-2006,108,577,18.72
10-01-2006,120,577,20.8
12-01-2006,117,577,20.28
13-01-2006,119,577,20.62
16-01-2006,125,577,21.66
17-01-2006,136,577,23.57
18-01-2006,148,577,25.65
19-01-2006,131,577,22.7
20-01-2006,125,577,21.66
23-01-2006,130,578,22.49
24-01-2006,136,578,23.53
25-01-2006,139,578,24.05
27-01-2006,134,578,23.18
30-01-2006,143,578,24.74
31-01-2006,149,578,25.78
01-02-2006,171,579,29.53
02-02-2006,181,579,31.26
03-02-2006,185,580,31.9
06-02-2006,174,580,30
07-02-2006,175,581,30.12
08-02-2006,172,581,29.6
10-02-2006,168,581,28.92
13-02-2006,154,582,26.46
14-02-2006,158,582,27.15
15-02-2006,162,582,27.84
16-02-2006,155,582,26.63
17-02-2006,166,582,28.52
20-02-2006,174,582,29.9
21-02-2006,174,582,29.9
22-02-2006,174,582,29.9
23-02-2006,187,583,32.08
24-02-2006,180,583,30.87
27-02-2006,179,583,30.7
28-02-2006,186,583,31.9
01-03-2006,185,583,31.73
02-03-2006,189,583,32.42
03-03-2006,186,584,31.85
06-03-2006,185,584,31.68
07-03-2006,184,584,31.51
08-03-2006,193,584,33.05
09-03-2006,191,586,32.59
10-03-2006,182,586,31.06
13-03-2006,185,586,31.57
14-03-2006,190,586,32.42
16-03-2006,194,586,33.11
17-03-2006,201,586,34.3
20-03-2006,206,586,35.15
21-03-2006,206,586,35.15
22-03-2006,215,586,36.69
23-03-2006,213,586,36.35
24-03-2006,209,587,35.6
27-03-2006,206,587,35.09
28-03-2006,215,587,36.63
29-03-2006,203,587,34.58
30-03-2006,199,588,33.84
31-03-2006,196,588,33.33
03-04-2006,172,588,29.25
04-04-2006,167,588,28.4
05-04-2006,156,590,26.44
07-04-2006,172,590,29.15
10-04-2006,171,592,28.89
12-04-2006,176,593,29.68
13-04-2006,183,593,30.86
17-04-2006,179,593,30.19
18-04-2006,173,595,29.08
19-04-2006,180,595,30.25
20-04-2006,178,595,29.92
21-04-2006,179,595,30.08
24-04-2006,174,595,29.24
25-04-2006,181,596,30.37
26-04-2006,173,596,29.03
27-04-2006,174,596,29.19
28-04-2006,175,596,29.36
02-05-2006,165,596,27.68
03-05-2006,163,597,27.3
04-05-2006,164,597,27.47
05-05-2006,154,598,25.75
08-05-2006,142,599,23.71
09-05-2006,136,599,22.7
10-05-2006,124,599,20.7
11-05-2006,130,601,21.63
12-05-2006,129,601,21.46
15-05-2006,155,601,25.79
16-05-2006,175,601,29.12
17-05-2006,145,601,24.13
18-05-2006,209,601,34.78
19-05-2006,250,602,41.53
22-05-2006,312,602,51.83
23-05-2006,289,602,48.01
24-05-2006,277,602,46.01
25-05-2006,286,602,47.51
26-05-2006,262,602,43.52
29-05-2006,258,602,42.86
30-05-2006,265,602,44.02
31-05-2006,295,602,49
01-06-2006,334,602,55.48
02-06-2006,341,602,56.64
05-06-2006,353,602,58.64
06-06-2006,386,603,64.01
07-06-2006,449,603,74.46
08-06-2006,505,603,83.75
09-06-2006,471,604,77.98
12-06-2006,482,604,79.8
13-06-2006,518,605,85.62
14-06-2006,539,605,89.09
15-06-2006,514,605,84.96
16-06-2006,489,605,80.83
19-06-2006,467,605,77.19
20-06-2006,473,605,78.18
21-06-2006,448,606,73.93
22-06-2006,417,607,68.7
23-06-2006,414,607,68.2
26-06-2006,447,608,73.52
27-06-2006,458,608,75.33
28-06-2006,468,608,76.97
29-06-2006,459,608,75.49
30-06-2006,433,608,71.22
03-07-2006,431,609,70.77
04-07-2006,438,610,71.8
05-07-2006,433,610,70.98
06-07-2006,443,610,72.62
07-07-2006,457,610,74.92
10-07-2006,449,610,73.61
11-07-2006,450,610,73.77
12-07-2006,447,610,73.28
13-07-2006,446,611,73
14-07-2006,457,611,74.8
17-07-2006,473,611,77.41
18-07-2006,477,611,78.07
19-07-2006,505,611,82.65
20-07-2006,494,611,80.85
21-07-2006,510,612,83.33
24-07-2006,514,612,83.99
25-07-2006,499,612,81.54
26-07-2006,483,612,78.92
27-07-2006,475,612,77.61
28-07-2006,468,613,76.35
31-07-2006,459,613,74.88
01-08-2006,459,613,74.88
02-08-2006,444,613,72.43
03-08-2006,440,613,71.78
04-08-2006,450,613,73.41
07-08-2006,444,613,72.43
08-08-2006,429,613,69.98
09-08-2006,411,614,66.94
10-08-2006,400,614,65.15
11-08-2006,370,614,60.26
14-08-2006,358,614,58.31
16-08-2006,339,615,55.12
17-08-2006,355,615,57.72
18-08-2006,353,615,57.4
21-08-2006,342,615,55.61
22-08-2006,338,616,54.87
23-08-2006,349,616,56.66
24-08-2006,349,616,56.66
25-08-2006,340,616,55.19
28-08-2006,332,616,53.9
29-08-2006,334,616,54.22
30-08-2006,343,616,55.68
31-08-2006,357,616,57.95
01-09-2006,343,617,55.59
04-09-2006,329,617,53.32
05-09-2006,321,617,52.03
06-09-2006,317,617,51.38
07-09-2006,311,617,50.41
08-09-2006,291,617,47.16
11-09-2006,338,617,54.78
12-09-2006,332,617,53.81
13-09-2006,307,617,49.76
14-09-2006,304,617,49.27
15-09-2006,308,617,49.92
18-09-2006,304,617,49.27
19-09-2006,318,617,51.54
20-09-2006,310,617,50.24
21-09-2006,295,617,47.81
22-09-2006,303,617,49.11
25-09-2006,312,617,50.57
26-09-2006,309,617,50.08
27-09-2006,298,617,48.3
28-09-2006,293,617,47.49
29-09-2006,286,618,46.28
03-10-2006,275,619,44.43
04-10-2006,293,622,47.11
05-10-2006,260,622,41.8
06-10-2006,246,622,39.55
09-10-2006,235,623,37.72
10-10-2006,226,623,36.28
11-10-2006,246,624,39.42
12-10-2006,237,625,37.92
13-10-2006,238,625,38.08
16-10-2006,246,625,39.36
17-10-2006,258,625,41.28
18-10-2006,254,626,40.58
19-10-2006,261,626,41.69
20-10-2006,266,626,42.49
23-10-2006,250,626,39.94
26-10-2006,236,626,37.7
27-10-2006,232,626,37.06
30-10-2006,239,626,38.18
31-10-2006,250,626,39.94
01-11-2006,247,626,39.46
02-11-2006,247,628,39.33
03-11-2006,251,628,39.97
06-11-2006,243,628,38.69
07-11-2006,240,628,38.22
08-11-2006,252,628,40.13
09-11-2006,249,628,39.65
10-11-2006,246,628,39.17
13-11-2006,243,628,38.69
14-11-2006,253,628,40.29
15-11-2006,248,628,39.49
16-11-2006,256,630,40.63
17-11-2006,278,630,44.13
20-11-2006,294,630,46.67
21-11-2006,278,630,44.13
22-11-2006,271,632,42.88
23-11-2006,272,632,43.04
24-11-2006,264,633,41.71
27-11-2006,260,633,41.07
28-11-2006,267,633,42.18
29-11-2006,249,633,39.34
30-11-2006,261,633,41.23
01-12-2006,240,633,37.91
04-12-2006,242,633,38.23
05-12-2006,237,635,37.32
06-12-2006,248,635,39.06
07-12-2006,249,635,39.21
08-12-2006,255,635,40.16
11-12-2006,287,636,45.13
12-12-2006,332,636,52.2
13-12-2006,318,636,50
14-12-2006,289,637,45.37
15-12-2006,284,637,44.58
18-12-2006,285,638,44.67
19-12-2006,300,638,47.02
20-12-2006,304,638,47.65
21-12-2006,300,638,47.02
22-12-2006,286,638,44.83
26-12-2006,268,639,41.94
27-12-2006,252,639,39.44
28-12-2006,255,639,39.91
29-12-2006,248,639,38.81
02-01-2007,221,640,34.53
03-01-2007,212,641,33.07
04-01-2007,197,644,30.59
05-01-2007,183,644,28.42
08-01-2007,176,645,27.29
09-01-2007,191,645,29.61
10-01-2007,209,647,32.3
11-01-2007,183,647,28.28
12-01-2007,164,648,25.31
15-01-2007,156,648,24.07
16-01-2007,155,648,23.92
17-01-2007,147,648,22.69
18-01-2007,143,648,22.07
19-01-2007,150,650,23.08
22-01-2007,153,651,23.5
23-01-2007,162,652,24.85
24-01-2007,166,653,25.42
25-01-2007,163,655,24.89
29-01-2007,154,655,23.51
31-01-2007,170,656,25.91
01-02-2007,161,656,24.54
02-02-2007,167,656,25.46
05-02-2007,164,656,25
06-02-2007,158,656,24.09
07-02-2007,162,656,24.7
08-02-2007,168,657,25.57
09-02-2007,181,658,27.51
12-02-2007,230,659,34.9
13-02-2007,235,659,35.66
14-02-2007,239,660,36.21
15-02-2007,211,660,31.97
19-02-2007,206,660,31.21
20-02-2007,231,660,35
21-02-2007,222,661,33.59
22-02-2007,244,662,36.86
23-02-2007,282,665,42.41
26-02-2007,274,665,41.2
27-02-2007,275,665,41.35
28-02-2007,311,665,46.77
01-03-2007,308,665,46.32
02-03-2007,331,666,49.7
05-03-2007,397,666,59.61
06-03-2007,397,666,59.61
07-03-2007,428,666,64.26
08-03-2007,390,666,58.56
09-03-2007,388,666,58.26
12-03-2007,389,666,58.41
13-03-2007,381,666,57.21
14-03-2007,404,666,60.66
15-03-2007,394,666,59.16
16-03-2007,406,666,60.96
19-03-2007,393,666,59.01
20-03-2007,396,666,59.46
21-03-2007,391,666,58.71
22-03-2007,373,666,56.01
23-03-2007,375,666,56.31
26-03-2007,390,666,58.56
28-03-2007,404,666,60.66
29-03-2007,393,666,59.01
30-03-2007,379,666,56.91
02-04-2007,425,666,63.81
03-04-2007,420,666,63.06
04-04-2007,406,666,60.96
05-04-2007,409,666,61.41
09-04-2007,377,667,56.52
10-04-2007,361,668,54.04
11-04-2007,358,668,53.59
12-04-2007,370,668,55.39
13-04-2007,347,670,51.79
16-04-2007,324,670,48.36
17-04-2007,336,671,50.07
18-04-2007,338,671,50.37
19-04-2007,324,671,48.29
20-04-2007,311,671,46.35
23-04-2007,313,671,46.65
24-04-2007,313,671,46.65
25-04-2007,304,671,45.31
26-04-2007,307,671,45.75
27-04-2007,330,671,49.18
30-04-2007,327,671,48.73
03-05-2007,305,671,45.45
04-05-2007,302,671,45.01
07-05-2007,306,671,45.6
08-05-2007,318,671,47.39
09-05-2007,326,671,48.58
10-05-2007,324,671,48.29
11-05-2007,320,671,47.69
14-05-2007,316,671,47.09
15-05-2007,300,671,44.71
16-05-2007,289,671,43.07
17-05-2007,294,671,43.82
18-05-2007,301,671,44.86
21-05-2007,291,671,43.37
22-05-2007,297,672,44.2
23-05-2007,301,672,44.79
24-05-2007,307,672,45.68
25-05-2007,305,672,45.39
28-05-2007,298,673,44.28
29-05-2007,287,673,42.64
30-05-2007,299,674,44.36
31-05-2007,296,674,43.92
01-06-2007,289,674,42.88
04-06-2007,294,674,43.62
05-06-2007,295,674,43.77
06-06-2007,315,674,46.74
07-06-2007,322,674,47.77
08-06-2007,327,674,48.52
11-06-2007,328,674,48.66
12-06-2007,342,675,50.67
13-06-2007,341,675,50.52
14-06-2007,326,675,48.3
15-06-2007,324,675,48
18-06-2007,340,675,50.37
19-06-2007,334,676,49.41
20-06-2007,314,676,46.45
21-06-2007,314,676,46.45
22-06-2007,307,676,45.41
25-06-2007,302,676,44.67
26-06-2007,301,676,44.53
27-06-2007,297,676,43.93
28-06-2007,294,676,43.49
29-06-2007,276,676,40.83
02-07-2007,274,676,40.53
03-07-2007,265,677,39.14
04-07-2007,264,677,39
05-07-2007,273,677,40.32
06-07-2007,268,679,39.47
09-07-2007,257,679,37.85
10-07-2007,266,679,39.18
11-07-2007,260,679,38.29
12-07-2007,246,680,36.18
13-07-2007,245,680,36.03
16-07-2007,231,680,33.97
17-07-2007,238,681,34.95
18-07-2007,243,683,35.58
19-07-2007,244,685,35.62
20-07-2007,244,685,35.62
23-07-2007,245,687,35.66
24-07-2007,262,688,38.08
25-07-2007,280,689,40.64
26-07-2007,269,690,38.99
27-07-2007,303,691,43.85
30-07-2007,302,691,43.7
31-07-2007,287,692,41.47
01-08-2007,321,692,46.39
02-08-2007,317,692,45.81
03-08-2007,309,692,44.65
06-08-2007,321,692,46.39
07-08-2007,311,692,44.94
08-08-2007,289,692,41.76
09-08-2007,305,693,44.01
10-08-2007,312,693,45.02
13-08-2007,305,694,43.95
14-08-2007,298,694,42.94
16-08-2007,327,696,46.98
17-08-2007,339,697,48.64
20-08-2007,320,697,45.91
21-08-2007,363,697,52.08
22-08-2007,369,697,52.94
23-08-2007,370,697,53.08
24-08-2007,372,697,53.37
27-08-2007,339,697,48.64
28-08-2007,330,697,47.35
29-08-2007,324,697,46.48
30-08-2007,314,697,45.05
31-08-2007,308,697,44.19
03-09-2007,288,697,41.32
04-09-2007,275,697,39.45
05-09-2007,262,697,37.59
06-09-2007,257,697,36.87
07-09-2007,250,697,35.87
10-09-2007,246,700,35.14
11-09-2007,252,700,36
12-09-2007,249,700,35.57
13-09-2007,234,700,33.43
14-09-2007,248,700,35.43
